profile_name,follower_count,post_id,likes,comments,labels,engagement_score
akanksharedhu,166654,3006774447044259315,-1,23,Food Tableware Ingredient Recipe Ice cream bar Cuisine Dish Dishware Gelato Ice cream Food Tableware Plant Ingredient Recipe Salad Leaf vegetable Fines herbes Plate Dishware White Dishware Sleeve Tableware Kitchen utensil Font Serveware T-shirt Drinkware Linens Food Tableware Ingredient Dishware Plate Recipe Fines herbes Staple food Cuisine Leaf vegetable Food Recipe Ingredient Cuisine Dishware Dish Comfort food Finger food Wood Dessert Smile Product Organ Human Table Publication Leisure Customer Fun Recreation Food Ingredient Recipe Cuisine Fast food Tableware Dish Cooking Produce Meat Smile Organ Beard Happy Shelf Blazer Event Facial hair Moustache Necklace,23
akanksharedhu,166654,3000111759975004387,-1,27,Glasses Lip Chin Vision care Eyebrow Shoulder Goggles Sunglasses Eyelash Neck,27
akanksharedhu,166654,3027008536182508915,-1,44,Lip Eyelash Flash photography Neck Waist Makeover Black hair Chest Lipstick Long hair Joint Skin Head Lip Hand Arm Shoulder Human body Neck Sleeve Forehead Lip Eyebrow Shoulder Eyelash Ear Jaw Neck Earrings Bun,44
akanksharedhu,166654,3029272403479363850,-1,29,Food Ingredient Recipe Cuisine Dish Baked goods Fines herbes Produce Pizza cheese Garnish Font Red T-shirt Pattern Art Publication Carmine Brand Linens Advertising Food Pizza Ingredient Pepperoni Recipe Fast food Dish Cuisine Baked goods California-style pizza Food Pizza Ingredient Recipe Cuisine Dish California-style pizza Produce Baked goods Pizza cheese Food Tableware Table Ingredient Recipe Cuisine Fast food Baked goods Wood Dish Food Ingredient Pizza Tableware Recipe Dish Fast food Cuisine Pepperoni Produce,29
akanksharedhu,166654,3015660111355135907,-1,19,Neck Dress One-piece garment Waist Tree Fawn Arecales Happy Beach Black hair People on beach Dress Tree Beach Waist Body of water Arecales Travel Happy Leisure,19
akanksharedhu,166654,3042449794829681179,-1,36,Sky Leg People on beach Light Azure Umbrella Beach Shade Human body Sunlight Food Ingredient Recipe Cuisine Natural foods Dish Tableware Fruit Staple food Fruit salad Forehead Lip Chin Eyebrow Jaw Sleeve Flash photography Iris Eyelash Dress shirt Joint Lip White Lingerie top Eyelash Neck Waist Smile Sunglasses Chest Sky Hand Water Drinkware Liquid Beach Drinking straw Fluid Egg cream Tableware Glasses Hairstyle Goggles Photograph Umbrella Leg Sunglasses People on beach Eyewear Azure,36
akanksharedhu,166654,3053144121309498451,-1,17,Head Smile Organ Flash photography Leisure Fun Thigh Event Jewellery Necklace Bottle Glass bottle Drinking establishment Fluid Alcoholic beverage Drink Solution Liquid Barware Alcohol Footwear Shoe Flash photography Sleeve Thigh Cool Waist Sneakers Knee Luggage and bags Shoulder Flash photography Gesture Cool Happy Midnight Event Kiss Fun Tree Shoe Musical instrument Road surface Art Asphalt Flooring Circle Personal protective equipment Foot Human leg,17
akanksharedhu,166654,3033013634768356353,-1,17,Water Sky People in nature Gesture Happy Horizon Beach Calm Balance Landscape,17
ajinkyarahane,4701882,2930007646461513221,106701,110,Forehead Nose Cheek Eyebrow Facial expression Jaw Flash photography Cool Fun Smile,110
ajinkyarahane,4701882,3051581014326127330,293067,455,One day international Limited overs cricket Sports uniform Cricketer Cricket Twenty20 Sports jersey Sports gear Sports equipment Helmet,455
ajinkyarahane,4701882,2911756923601063593,103426,362,Hairstyle Eyebrow Shoulder Eyelash Beard Human Comfort Human body Jaw Sleeve,362
ajinkyarahane,4701882,2885585639780056385,46632,149,Smile Happy Leisure Recreation Tree Fun Electric blue Event Travel Personal protective equipment,149
ajinkyarahane,4701882,2835876260569960036,116735,220,Smile World Purple Organ Plant Happy Fun Pink Leisure Event,220
ajinkyarahane,4701882,3036569544968699529,179534,214,Sky Tree Line Player Baseball field Leisure Toddler Sports Team sport Competition event Red Recreation Stage equipment Technology Podium Fun Event Toddler T-shirt Child Glasses Smile Hand Hairstyle Photograph Vision care Goggles Facial expression Sunglasses Blue,214
ajinkyarahane,4701882,3021327300873402813,101738,173,Skin Hand Arm Mouth Leg Muscle Happy Baby Gesture Finger,173
ajinkyarahane,4701882,2956173365432025981,327651,638,Clothing Face Skin Smile Hairstyle Facial expression Organ Fashion Sleeve Standing,638
ajinkyarahane,4701882,2926900825497209903,45120,186,Footwear Joint Shoulder Leg Muscle Shorts Grey Style Knee Elbow,186
ajinkyarahane,4701882,2982886863247728429,95689,133,Joint Smile Arm Shoulder Beard Neck Sleeve Happy Flash photography Gesture,133
ajinkyarahane,4701882,2934947913534836232,102707,220,Sports uniform Sky Cloud Player Plant Team sport Ball game Cricket Leisure Sports equipment,220
ajinkyarahane,4701882,2964894065923943749,239277,431,Smile Sports uniform Jersey Gesture Sports jersey Player Crew Grass Uniform Shorts Plant Leisure Grass Happy Hat Event Competition event Recreation Musician Fun,431
ajinkyarahane,4701882,2838497905680009184,54713,255,Sports uniform Limited overs cricket Cricketer One day international Jersey Sports jersey Player Twenty20 Sports equipment Ball game,255
ajinkyarahane,4701882,2976414959365375674,56866,134,Smile Food Tableware Dishware Ingredient Cap Staple food Recipe Plate Leaf vegetable,134
ajinkyarahane,4701882,2879089306214293711,61192,89,Jeans Window Comfort Smile Thigh Sharing Leisure Wood People Fun,89
ajinkyarahane,4701882,2949544562719060938,69178,74,Smile Head Shirt Product Happy Player Fan T-shirt Cool Fun,74
ajinkyarahane,4701882,2915362952138174639,119216,127,Clothing Billiard table Billiard room Billiard ball Baize Table Photograph Sports equipment Pool player Furniture Hair Face Head Dress shirt Sleeve Gesture Collar Formal wear Uniform Happy Jeans Billiard table Baize Table Pool player Photograph Cue stick Billiard room Sports equipment Muscle Forehead Hair Sports uniform Cricket cap Cap Jersey Beard Sleeve Sports jersey Gesture,127
ajinkyarahane,4701882,2888038858950029550,148452,794,Face Smile Hairstyle Shoulder Facial expression Comfort Human Fashion Happy Gesture,794
ajinkyarahane,4701882,2942299161976849747,123531,1674,Blue Rectangle Font Parallel Electric blue Slope Terrestrial plant Screenshot Number Document,1674
ajinkyarahane,4701882,3066109821104047365,3342,5,Sports uniform Helmet Sports equipment World Sports gear Shorts Jersey Ball Baseball glove Font,5
ajinkyarahane,4701882,2851555600297864759,118611,583,Table Wood Flooring Floor Leisure Comfort Tree Hardwood Couch Indoor games and sports Table Furniture Shorts Yellow Comfort Leisure Wood Chair Thigh T-shirt,583
ajinkyarahane,4701882,3047246109589092707,540969,474,Plant Sky Leaf Tree People in nature Sleeve Waist Thigh Asphalt sweatpant Plant Plant community Sky People in nature Grass Woody plant Groundcover Tree Grassland Hat Sky Plant People in nature Tree Grassland Grass Plain Agriculture Landscape Field,474
ajinkyarahane,4701882,2840601389760485969,107447,251,Shorts Sports uniform Sports equipment Tree Player Grass Sportswear Luggage and bags Team sport Ball game Shorts Sports uniform Active shorts Jersey Sports jersey Player Sports Grass Team sport Sportswear Sports equipment Sports uniform Jersey Player Cleat Sportswear Women's lacrosse Grass Sports Smile,251
ajinkyarahane,4701882,3005927241398793249,92060,206,Face Smile Skin Head Hairstyle Eye Facial expression Organ Fashion Happy,206
ajinkyarahane,4701882,2988005706917160589,36554,479,Car Smile Vehicle Plant Hood Automotive lighting Motor vehicle Automotive tire Sleeve Bumper,479
ajinkyarahane,4701882,2974219683972612177,68182,136,Sleeve Gesture Collar Happy Dress shirt Blazer Thumb Trench coat Formal wear Waist,136
ajinkyarahane,4701882,3066818523272553784,96814,337,Limited overs cricket Twenty20 Cricket Helmet One day international Sports gear Sports uniform Baseball field Bat-and-ball games Cricketer Sports uniform Batting glove Sports equipment Helmet Sports gear Jersey Human body Player Baseball protective gear Baseball equipment,337
ajinkyarahane,4701882,2879983456497842705,38607,71,Smile Product Human Sleeve Font T-shirt Happy Team Event Beard Forehead Smile Glasses Polo shirt Vision care Beard Gesture T-shirt Happy Eyewear,71
ajinkyarahane,4701882,2935622903699848472,116005,368,Forehead Smile Hair Hairstyle Photograph Eyebrow Facial expression Plant Organ Vision care,368
ajinkyarahane,4701882,3049610776982350293,87180,352,Daytime Plant Building Urban design Public space Travel Font Sky Facade Leisure,352
aashnashroff,969148,3045910643295402562,8977,65,Joint Smile Fashion Neck Sleeve Textile Tartan Waist Collar Knee Joint Shoulder White Product Neck Luggage and bags Sleeve Orange Waist Shoulder bag Joint Shoe Outerwear Photograph Fashion Textile Sleeve Orange Waist Luggage and bags Photograph Fashion Sleeve Waist Tartan Knee Blazer Fashion design Thigh Beauty,65
aashnashroff,969148,3048148533673183380,9097,42,Font Poster Circle Event Publication Oval Number Footwear Joint Shoe Shoulder Sunglasses Neck Luggage and bags Sleeve Waist Eyewear Joint Glasses Shoulder Vision care Sunglasses Goggles Eyewear Neck Sleeve Waist Outerwear White Dress shirt Sleeve Textile Gesture Waist Grey Collar Bag,42
aashnashroff,969148,3050236941723920563,9906,31,Cloud Sky Building Tower Urban design Snow Tower block Cityscape Morning Residential area Sleeve Pink Waist Tree Leisure Magenta Fashion design Kimono Winter Formal wear Sky Cloud Window Water Fixture Vehicle Mode of transport Air travel Line Atmospheric phenomenon Product Rectangle Material property Font Tints and shades Creative arts Paint Magenta Event Fashion accessory Automotive design Motor vehicle Mode of transport Sky Window Vehicle Tree Head restraint Tints and shades Auto part Sky Building Cloud Atmosphere Window Plant Nature Orange Sunlight Dusk Furniture Comfort Wood Interior design Building Bed frame Floor Shade Flooring Living room Sleeve Pink Dress Waist Tree Leisure Fashion design Magenta Formal wear Winter Purple Sleeve Plant Pink Magenta Waste container Fashion design Waste containment Electric blue Waist Plant Waste containment Public space Road surface Font Asphalt Gas Tints and shades Sidewalk Bag,31
aashnashroff,969148,3001141559987517310,32578,110,Sky Christmas tree Standing Road surface People in nature Travel Waist Tree Luggage and bags Leisure Clothing Footwear Plant Christmas tree Sky Leg Human body Sleeve Standing Waist Cloud Sky Daytime Window Building Sleeve Waist Cool Happy Travel Christmas tree Head Sky Photograph Green Plant White Blue Human body Standing,110
aashnashroff,969148,3021889886877941780,41835,148,Purple Pink Violet Flooring Magenta Fashion design Thigh Event Human leg High heels Lip Hairstyle Lipstick Eyelash Fashion Neck Sleeve Makeover Fashion design Flash photography Fashion Gesture Automotive design Tie Suit Blazer Formal wear Fashion design Flooring Fun Footwear Smile Trousers Facial expression Purple Happy Coat Tie Pink Suit Purple Flash photography Fashion Sleeve Pink Violet Thigh Waist Magenta Black hair Hair Product Sleeve Style Flooring Fashion design Dress shirt Collar Waist Blazer Joint Hairstyle Shoulder Neck Sleeve Dress Waist Automotive design Fashion design Smile Footwear Purple Dress Pink Thigh One-piece garment Fashion design Waist Magenta Eyewear,148
aashnashroff,969148,3058383510314678447,304946,502,Flash photography Smile Sleeve Standing Gesture Luggage and bags Midnight Electric blue Event Darkness Flash photography Gesture Thigh Entertainment Performing arts Fashion design Fun Electric blue Event Leisure Smile Flash photography Gesture Thigh Fashion design Happy Event Electric blue Fun Entertainment Hand Shoulder Muscle Blue Fashion Textile Flash photography Sleeve Waist Gesture Flash photography Sleeve Knee Thigh Fashion design Spandex Entertainment Sportswear Human leg Event Shoe Leg Flash photography Grey Walking shoe Sneakers Sportswear Knee Thigh Denim,502
aashnashroff,969148,3008835738892847055,18242,57,Christmas ornament Decoration Interior design Christmas decoration Ornament Shelf Christmas Event Christmas eve Souvenir Window Building Neck Sleeve Overcoat Road surface Collar Travel Flooring Eyewear Face Hair Lip Smile Eyebrow Fur clothing Flash photography Fashion Happy Cap Sky Building Daytime Window Plant Road surface Flowerpot Thoroughfare Beige Flooring Food Building Sky Cloud Window Tableware Recipe Ingredient Plate Asphalt Building Window Plant Sky Sleeve Architecture Hat Road surface Blazer Sunglasses Glasses Building Plant Window Overcoat Neck Sleeve Standing Road surface Collar Smile Outerwear Facial expression Happy Headgear Fun Jacket Friendship Leisure Event Building Sky Window Plant Hat Flag City Travel Trench coat Pedestrian Smile Photograph Lighting Standing Travel Sky Happy Tree Leisure People in nature,57
aashnashroff,969148,3032929072178325591,6285,29,Liquid Bottle Fluid Bottle cap Drink Font Glass bottle Drinkware Pattern Nail Joint Shoulder Blue Azure Liquid Neck Flash photography Lipstick Earrings Eyelash Hair Skin Hand Shoulder Eyelash Neck Gesture Finger Plastic bottle Aqua Hand Finger Eyelash Nail Recreation Electric blue Happy Magenta Fun Gadget,29
aashnashroff,969148,3043939712020791039,15629,33,Luggage and bags Infrastructure Bag Travel Line Symmetry Snapshot Metal City Metro station Smile Standing Luggage and bags Travel Bag Happy Leisure Rolling Electronic instrument Baggage Standing Mode of transport Travel Track Wood Hat Metal Train station Symmetry Public transport Sky Cloud Window Fixture Material property Airplane Aerospace manufacturer Tints and shades Air travel Circle Face Lip White Cap Organ Human Fashion Sleeve Flash photography Travel Luggage and bags Standing Bag Travel Leisure Baggage Sunglasses Eyewear Backpack Fun,33
aashnashroff,969148,3025072201583526919,16190,51,Sleeve Waist Interior design Thigh Eyewear Fashion design Knee Bag Human leg Event Hairstyle Sleeve Waist Thigh Fashion design Black hair Knee Beauty Long hair Human leg Lip Shoulder Purple Fashion Flash photography Sleeve Pink Violet Fashion design Black hair Standing Sleeve Architecture Interior design Waist Eyewear Fashion design Thigh Knee Bag,51
aashnashroff,969148,3044546227530370102,12029,59,Hairstyle Shoulder Human Fashion Neck Sleeve Textile Waist Thigh Knee Flooring Fashion design Hat Thigh Event Crowd Entertainment Carpet Performing arts High heels Hair Footwear Dress Military camouflage Sleeve Flooring Thigh Fashion design Fashion model Formal wear Automotive design Clothes hanger Sleeve Collar Fashion design Sportswear Blazer Eyewear Retail Denim Sleeve Flooring Red carpet Fashion design Luggage and bags Event Eyewear Font Formal wear Smile Font Publication Material property Flooring Rectangle Advertising Brand Carmine Logo Wood Window Sleeve Waist Thigh Knee Fashion design Blazer Denim Beauty Fashion model Liquid Sleeve Textile Fluid Gesture Body jewelry Art Jewellery Glass Electric blue Footwear Joint Shoe Shoulder Leg Dress Fashion One-piece garment Window Neck Footwear Dress Sleeve Smile Font Fashion design One-piece garment Flooring Event High heels,59
aashnashroff,969148,3036670526613713719,90639,219,Smile Photograph White Beard Yellow Temple Happy Wrinkle Facial hair Event Botany Temple People in nature Yellow Leisure Travel Plant Event Happy Fashion design Smile Sunglasses Goggles Sleeve Yellow Happy Eyewear Hat Leisure Fashion design Waist Thigh Fashion design Flooring Trunk Fun Black hair Abdomen Formal wear Entertainment Skin Lip Shoulder Eyelash White Neck Flash photography Makeover Eye liner Vision care Face Smile Skin White Sleeve Temple Happy Pink Red Eyewear Wedding dress Temple Bride Sleeve Happy Smile Fashion design Sari Decoration Gown Photograph Decoration Green Lighting Architecture Gesture Fun Happy Bride Bridal clothing Smile Purple Sleeve Bride Happy Pink Dress Fashion design Plant Wedding dress,219
